[(1, (30,), ('sigmoid',), 'SGD',0.001, 1), [0.8073080290618492,0.760170759,0.725883911,0.700290891,0.681489781,, [datetime.timedelta(seconds=36, microseconds=507920), datetime.timedelta(seconds=36, microseconds=136970), datetime.timedelta(seconds=36, microseconds=675306), datetime.timedelta(seconds=36, microseconds=231721), datetime.timedelta(seconds=36, microseconds=63110)
[(1, (30,), ('sigmoid',), 'SGD',0.001, 50), [1.0651329681277277,0.940993643,0.878353259,0.84636443,0.829665164,, [datetime.timedelta(seconds=1, microseconds=5944), datetime.timedelta(microseconds=745854), datetime.timedelta(microseconds=736688), datetime.timedelta(microseconds=744790), datetime.timedelta(microseconds=747560),,,,
[(1, (30,), ('sigmoid',), 'SGD',0.001, 100), [0.898230965435505,0.883283514,0.872422786,0.864449973,0.858518326,, [datetime.timedelta(microseconds=576725), datetime.timedelta(microseconds=380441), datetime.timedelta(microseconds=379911), datetime.timedelta(microseconds=379981), datetime.timedelta(microseconds=370768),,,,,
[(1, (30,), ('sigmoid',), 'SGD',0.01, 1), [0.6668600558393951,0.627437566,0.609610647,0.589851675,0.571219025,, [datetime.timedelta(seconds=36, microseconds=428589), datetime.timedelta(seconds=36, microseconds=81022), datetime.timedelta(seconds=36, microseconds=89245), datetime.timedelta(seconds=36, microseconds=36420), datetime.timedelta(seconds=36, microseconds=97419)
[(1, (30,), ('sigmoid',), 'SGD',0.01, 50), [0.8355255104601382,0.812547613,0.793671322,0.777666399,0.763945199,, [datetime.timedelta(microseconds=947414), datetime.timedelta(microseconds=760350), datetime.timedelta(microseconds=746215), datetime.timedelta(microseconds=753622), datetime.timedelta(microseconds=743340),,,,,
[(1, (30,), ('sigmoid',), 'SGD',0.01, 100), [0.9742062240839006,0.821201845,0.810157065,0.802289736,0.794907357,, [datetime.timedelta(microseconds=582470), datetime.timedelta(microseconds=381079), datetime.timedelta(microseconds=380196), datetime.timedelta(microseconds=378977), datetime.timedelta(microseconds=373961),,,,,
[(1, (30,), ('sigmoid',), 'SGDwithLRscheduling',0.0001, 1), [1.3605512172903003,0.843549542,0.811813392,0.805085552,0.801392113,, [datetime.timedelta(seconds=36, microseconds=442128), datetime.timedelta(seconds=36, microseconds=77664), datetime.timedelta(seconds=35, microseconds=992242), datetime.timedelta(seconds=35, microseconds=762629), datetime.timedelta(seconds=36, microseconds=997440)
[(1, (30,), ('sigmoid',), 'SGDwithLRscheduling',0.0001, 50), [1.8392948865890502,1.772056809,1.709572476,1.651485723,1.597468245,, [datetime.timedelta(microseconds=955999), datetime.timedelta(microseconds=730264), datetime.timedelta(microseconds=723704), datetime.timedelta(microseconds=730685), datetime.timedelta(microseconds=719150),,,,,
[(1, (30,), ('sigmoid',), 'SGDwithLRscheduling',0.0001, 100), [1.3703996688127515,1.352008188,1.334276578,1.317179471,1.300692785,, [datetime.timedelta(microseconds=670352), datetime.timedelta(microseconds=372263), datetime.timedelta(microseconds=371757), datetime.timedelta(microseconds=388961), datetime.timedelta(microseconds=369017),,,,,
[(1, (30,), ('sigmoid',), 'SGDwithLRscheduling',0.001, 1), [0.8094260927917741,0.752854559,0.724667323,0.707991411,0.697309403,, [datetime.timedelta(seconds=34, microseconds=857183), datetime.timedelta(seconds=33, microseconds=728791), datetime.timedelta(seconds=32, microseconds=786716), datetime.timedelta(seconds=32, microseconds=950871), datetime.timedelta(seconds=32, microseconds=611737)
[(1, (30,), ('sigmoid',), 'SGDwithLRscheduling',0.001, 50), [2.106833851337433,1.45988127,1.137180549,0.975100979,0.892985427,, [datetime.timedelta(microseconds=879366), datetime.timedelta(microseconds=703474), datetime.timedelta(microseconds=767563), datetime.timedelta(microseconds=667307), datetime.timedelta(microseconds=646925),,,,,
[(1, (30,), ('sigmoid',), 'SGDwithLRscheduling',0.001, 100), [0.8503134727478028,0.849291658,0.848298639,0.84732838,0.846376482,, [datetime.timedelta(microseconds=523430), datetime.timedelta(microseconds=339742), datetime.timedelta(microseconds=332747), datetime.timedelta(microseconds=334083), datetime.timedelta(microseconds=335164),,,,,
[(1, (30,), ('sigmoid',), 'SGDwithLRscheduling',0.01, 1), [0.657934658006963,0.627292726,0.613541148,0.603899774,0.596742282,, [datetime.timedelta(seconds=32, microseconds=894431), datetime.timedelta(seconds=32, microseconds=445729), datetime.timedelta(seconds=32, microseconds=711092), datetime.timedelta(seconds=33, microseconds=54210), datetime.timedelta(seconds=32, microseconds=11619)
[(1, (30,), ('sigmoid',), 'SGDwithLRscheduling',0.01, 50), [0.9143455296754837,0.828098615,0.814054755,0.801408298,0.789949937,, [datetime.timedelta(microseconds=839385), datetime.timedelta(microseconds=655228), datetime.timedelta(microseconds=647887), datetime.timedelta(microseconds=658800), datetime.timedelta(microseconds=687361),,,,,
[(1, (30,), ('sigmoid',), 'SGDwithLRscheduling',0.01, 100), [1.0227569550275801,0.819702515,0.807451296,0.799548288,0.792189997,, [datetime.timedelta(microseconds=513640), datetime.timedelta(microseconds=337781), datetime.timedelta(microseconds=336207), datetime.timedelta(microseconds=334080), datetime.timedelta(microseconds=335191),,,,,
[(1, (30,), ('sigmoid',), 'RMSprop',0.0001, 1), [0.8918502992258396,0.787980128,0.743135522,0.708068315,0.679318364,, [datetime.timedelta(seconds=233, microseconds=829779), datetime.timedelta(seconds=233, microseconds=110632), datetime.timedelta(seconds=239, microseconds=427770), datetime.timedelta(seconds=235, microseconds=495780), datetime.timedelta(seconds=232, microseconds=813620)
[(1, (30,), ('sigmoid',), 'RMSprop',0.0001, 50), [0.8606340900063515,0.849792734,0.841558012,0.833986036,0.826825102,, [datetime.timedelta(seconds=5, microseconds=903), datetime.timedelta(seconds=4, microseconds=772739), datetime.timedelta(seconds=4, microseconds=734500), datetime.timedelta(seconds=4, microseconds=684679), datetime.timedelta(seconds=4, microseconds=730207)
[(1, (30,), ('sigmoid',), 'RMSprop',0.0001, 100), [0.9523143664002419,0.930828528,0.915263388,0.901412524,0.888605542,, [datetime.timedelta(seconds=2, microseconds=600563), datetime.timedelta(seconds=2, microseconds=413878), datetime.timedelta(seconds=2, microseconds=421458), datetime.timedelta(seconds=2, microseconds=376746), datetime.timedelta(seconds=2, microseconds=442338)
[(1, (30,), ('sigmoid',), 'RMSprop',0.001, 1), [0.6764639787320128,0.593606778,0.567855439,0.553163975,0.543054077,, [datetime.timedelta(seconds=233, microseconds=849866), datetime.timedelta(seconds=233, microseconds=79746), datetime.timedelta(seconds=243, microseconds=887911), datetime.timedelta(seconds=259, microseconds=546226), datetime.timedelta(seconds=268, microseconds=103120)
[(1, (30,), ('sigmoid',), 'RMSprop',0.001, 50), [0.8798603482544421,0.78094029,0.72130639,0.665532993,0.622015986,, [datetime.timedelta(seconds=5, microseconds=926361), datetime.timedelta(seconds=5, microseconds=524133), datetime.timedelta(seconds=5, microseconds=591750), datetime.timedelta(seconds=5, microseconds=562102), datetime.timedelta(seconds=5, microseconds=556291)
[(1, (30,), ('sigmoid',), 'RMSprop',0.001, 100), [0.8642373144626617,0.77148063,0.718236545,0.664297821,0.617362732,, [datetime.timedelta(seconds=3, microseconds=120616), datetime.timedelta(seconds=2, microseconds=858395), datetime.timedelta(seconds=2, microseconds=859965), datetime.timedelta(seconds=2, microseconds=803159), datetime.timedelta(seconds=2, microseconds=859188)
[(1, (30,), ('sigmoid',), 'RMSprop',0.01, 1), [0.7172972413570871,0.627712703,0.614938303,0.591248327,0.581018319,, [datetime.timedelta(seconds=268, microseconds=425987), datetime.timedelta(seconds=260, microseconds=718088), datetime.timedelta(seconds=253, microseconds=949726), datetime.timedelta(seconds=260, microseconds=463860), datetime.timedelta(seconds=257, microseconds=529409)
[(1, (30,), ('sigmoid',), 'RMSprop',0.01, 50), [1.1114952392876147,0.665809355,0.660640272,0.650360784,0.626169435,, [datetime.timedelta(seconds=5, microseconds=521852), datetime.timedelta(seconds=5, microseconds=168249), datetime.timedelta(seconds=5, microseconds=177470), datetime.timedelta(seconds=5, microseconds=191497), datetime.timedelta(seconds=5, microseconds=174500)
[(1, (30,), ('sigmoid',), 'RMSprop',0.01, 100), [1.108927318453789,0.728000838,0.684518524,0.636468484,0.618160389,, [datetime.timedelta(seconds=2, microseconds=888502), datetime.timedelta(seconds=2, microseconds=657914), datetime.timedelta(seconds=2, microseconds=566062), datetime.timedelta(seconds=2, microseconds=595324), datetime.timedelta(seconds=2, microseconds=632129)
[(1, (30,), ('sigmoid',), 'Adam',0.0001, 1), [0.8275005379590143,0.746132834,0.681180362,0.633608158,0.600624188,, [datetime.timedelta(seconds=548, microseconds=947123), datetime.timedelta(seconds=565, microseconds=523850), datetime.timedelta(seconds=551, microseconds=402048), datetime.timedelta(seconds=526, microseconds=754431), datetime.timedelta(seconds=539, microseconds=981822)
[(1, (30,), ('sigmoid',), 'Adam',0.0001, 50), [1.7830267161130904,1.692459661,1.610567269,1.53397045,1.462185547,, [datetime.timedelta(seconds=9, microseconds=84963), datetime.timedelta(seconds=8, microseconds=841456), datetime.timedelta(seconds=8, microseconds=793768), datetime.timedelta(seconds=8, microseconds=684981), datetime.timedelta(seconds=8, microseconds=534711)
[(1, (30,), ('sigmoid',), 'Adam',0.0001, 100), [0.8485387504100799,0.836988005,0.827517411,0.81898877,0.81117318,, [datetime.timedelta(seconds=4, microseconds=477668), datetime.timedelta(seconds=4, microseconds=285638), datetime.timedelta(seconds=4, microseconds=293812), datetime.timedelta(seconds=4, microseconds=258755), datetime.timedelta(seconds=4, microseconds=280949)
[(1, (30,), ('sigmoid',), 'Adam',0.001, 1), [0.7238704104989576,0.616822197,0.573851429,0.554216405,0.536673464,, [datetime.timedelta(seconds=434, microseconds=8696), datetime.timedelta(seconds=425, microseconds=569267), datetime.timedelta(seconds=425, microseconds=289044), datetime.timedelta(seconds=425, microseconds=308541), datetime.timedelta(seconds=425, microseconds=583662)
[(1, (30,), ('sigmoid',), 'Adam',0.001, 50), [0.8374887514859437,0.758881727,0.68591873,0.621145815,0.581570555,, [datetime.timedelta(seconds=8, microseconds=796271), datetime.timedelta(seconds=8, microseconds=499948), datetime.timedelta(seconds=8, microseconds=500278), datetime.timedelta(seconds=8, microseconds=500479), datetime.timedelta(seconds=8, microseconds=487360)
[(1, (30,), ('sigmoid',), 'Adam',0.001, 100), [1.4751180946826934,1.113271427,0.880659473,0.744801179,0.679523124,, [datetime.timedelta(seconds=4, microseconds=456948), datetime.timedelta(seconds=4, microseconds=289585), datetime.timedelta(seconds=4, microseconds=268841), datetime.timedelta(seconds=4, microseconds=235521), datetime.timedelta(seconds=4, microseconds=261705)
[(1, (30,), ('sigmoid',), 'Adam',0.01, 1), [0.817704990068414,0.901957356,0.829523541,0.832936584,0.828437549,, [datetime.timedelta(seconds=424, microseconds=932973), datetime.timedelta(seconds=424, microseconds=924638), datetime.timedelta(seconds=425, microseconds=19407), datetime.timedelta(seconds=425, microseconds=51955), datetime.timedelta(seconds=438, microseconds=150981)
[(1, (30,), ('sigmoid',), 'Adam',0.01, 50), [0.7848029889166356,0.797803526,1.506057678,0.823316803,1.534508856,, [datetime.timedelta(seconds=9, microseconds=820473), datetime.timedelta(seconds=9, microseconds=501026), datetime.timedelta(seconds=9, microseconds=869997), datetime.timedelta(seconds=9, microseconds=876952), datetime.timedelta(seconds=10, microseconds=54737)
[(1, (30,), ('sigmoid',), 'Adam',0.01, 100), [0.8499940812587737,0.917528504,1.764047803,0.827292594,0.923383325,, [datetime.timedelta(seconds=4, microseconds=654904), datetime.timedelta(seconds=4, microseconds=409023), datetime.timedelta(seconds=4, microseconds=380217), datetime.timedelta(seconds=5, microseconds=344642), datetime.timedelta(seconds=4, microseconds=984419)
[(1, (30,), ('tanh',), 'SGD',0.0001, 1), [0.8115706817824978,0.708831804,0.676240231,0.661274351,0.651770631,, [datetime.timedelta(seconds=35, microseconds=209013), datetime.timedelta(seconds=34, microseconds=396678), datetime.timedelta(seconds=34, microseconds=616871), datetime.timedelta(seconds=34, microseconds=149643), datetime.timedelta(seconds=34, microseconds=231316)
[(1, (30,), ('tanh',), 'SGD',0.0001, 50), [0.828798294812441,0.825137508,0.821566759,0.818083344,0.814684855,, [datetime.timedelta(microseconds=846270), datetime.timedelta(microseconds=672718), datetime.timedelta(microseconds=669746), datetime.timedelta(microseconds=693654), datetime.timedelta(microseconds=670801),,,,,
[(1, (30,), ('tanh',), 'SGD',0.0001, 100), [0.8370268315076829,0.835134529,0.833266182,0.83142128,0.8295995,, [datetime.timedelta(microseconds=517617), datetime.timedelta(microseconds=339093), datetime.timedelta(microseconds=344105), datetime.timedelta(microseconds=344598), datetime.timedelta(microseconds=342107),,,,,
[(1, (30,), ('tanh',), 'SGD',0.001, 1), [0.671837174228026,0.636704068,0.606621192,0.585452233,0.569433948,, [datetime.timedelta(seconds=33, microseconds=191125), datetime.timedelta(seconds=32, microseconds=574622), datetime.timedelta(seconds=35, microseconds=295882), datetime.timedelta(seconds=34, microseconds=513821), datetime.timedelta(seconds=33, microseconds=267541)
